image_id,filename,width,height,category_id,category,bbox_x_min,bbox_y_min,bbox_width,bbox_height
86,batch_1/000108.JPG,2448,3264,59,Cigarette,1296.0,1512.0,84.0,116.0
89,batch_1/000115.JPG,3264,2448,59,Cigarette,474.0,496.0,90.0,44.0
89,batch_1/000115.JPG,3264,2448,59,Cigarette,898.0,346.0,38.0,18.0
89,batch_1/000115.JPG,3264,2448,59,Cigarette,248.0,84.0,64.0,28.0
89,batch_1/000115.JPG,3264,2448,59,Cigarette,700.0,1560.0,58.0,34.0
93,batch_1/000120.JPG,2448,3264,59,Cigarette,1822.0,1026.0,34.0,44.0
101,batch_10/000000.jpg,1824,4000,5,Clear plastic bottle,1370.0,1291.0,380.0,150.0
102,batch_10/000001.jpg,4000,1824,4,Other plastic bottle,247.0,101.04761,458.0,397.99998999999997
102,batch_10/000001.jpg,4000,1824,7,Plastic bottle cap,247.0,427.0476,77.0,70.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,295.0,75.04761,203.0,127.99998999999998
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,869.0,718.0476,426.0,248.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,851.0,751.0476,191.0,186.0
102,batch_10/000001.jpg,4000,1824,54,Squeezable tube,2231.0,836.0476,263.0,206.0000000000001
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,2436.9524,873.0476,83.0,106.0
102,batch_10/000001.jpg,4000,1824,5,Clear plastic bottle,2577.0952,423.0476,168.0,139.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,3007.0952,874.0476,64.0,65.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,2955.0952,868.0476,32.0,12.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,1353.7144,1598.0476,56.0,56.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,1061.8572,661.0476,57.0,59.0
102,batch_10/000001.jpg,4000,1824,58,Unlabeled litter,3297.0952,455.0476,63.0,19.0
103,batch_10/000002.jpg,4000,1824,58,Unlabeled litter,643.0,551.0,116.0,51.0
103,batch_10/000002.jpg,4000,1824,29,Other plastic,257.0,1386.0,116.0,28.0
103,batch_10/000002.jpg,4000,1824,5,Clear plastic bottle,1224.0,994.0,406.0,200.0
103,batch_10/000002.jpg,4000,1824,7,Plastic bottle cap,1224.0,1159.0,33.0,37.0
103,batch_10/000002.jpg,4000,1824,58,Unlabeled litter,1217.0,429.0,139.0,59.00000000000006
103,batch_10/000002.jpg,4000,1824,36,Plastic film,7.0,689.0,102.0,82.0
104,batch_10/000003.jpg,4000,1824,36,Plastic film,1.0,238.99999999999997,98.0,84.00000000000003
104,batch_10/000003.jpg,4000,1824,5,Clear plastic bottle,516.0,377.0,248.0,178.0
104,batch_10/000003.jpg,4000,1824,5,Clear plastic bottle,665.0,313.0,245.0,191.00000000000006
104,batch_10/000003.jpg,4000,1824,36,Plastic film,488.0,340.0,138.0,88.0
104,batch_10/000003.jpg,4000,1824,36,Plastic film,399.0,156.0,78.00000000000006,70.0
104,batch_10/000003.jpg,4000,1824,39,Other plastic wrapper,749.0,607.0,66.0,69.0
104,batch_10/000003.jpg,4000,1824,21,Disposable plastic cup,1130.0,839.0000000000001,100.0,100.99999999999989
104,batch_10/000003.jpg,4000,1824,58,Unlabeled litter,1619.0000000000002,751.0,87.99999999999977,112.00000000000011
104,batch_10/000003.jpg,4000,1824,40,Single-use carrier bag,2104.0,355.0,299.0,118.0
104,batch_10/000003.jpg,4000,1824,36,Plastic film,2042.0000000000002,585.0,286.9999999999998,145.0
104,batch_10/000003.jpg,4000,1824,36,Plastic film,2902.0,234.0,200.0,211.0
104,batch_10/000003.jpg,4000,1824,58,Unlabeled litter,1228.0,371.0,169.0,149.0
104,batch_10/000003.jpg,4000,1824,58,Unlabeled litter,1323.0,585.0,97.0,79.0
104,batch_10/000003.jpg,4000,1824,58,Unlabeled litter,211.0,202.99999999999997,197.0,108.00000000000003
105,batch_10/000004.jpg,1824,4000,40,Single-use carrier bag,549.0,2217.0,149.0,184.0
105,batch_10/000004.jpg,1824,4000,36,Plastic film,959.0,2301.0,487.0,269.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,1334.0,2600.0,87.0,75.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,981.0,3636.0,396.0,190.0
105,batch_10/000004.jpg,1824,4000,36,Plastic film,1657.0,3383.0,121.0,89.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,694.0,3091.0,87.0,111.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,1589.0,2445.0,234.0,238.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,1778.0,3419.0,42.0,148.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,1383.0,2242.0,328.0,111.0
105,batch_10/000004.jpg,1824,4000,36,Plastic film,1344.0,1858.0,88.0,75.0
105,batch_10/000004.jpg,1824,4000,58,Unlabeled litter,1655.0,2052.0,92.0,81.0
106,batch_10/000005.jpg,1824,4000,47,Other plastic container,121.0,1122.0,74.0,174.0
106,batch_10/000005.jpg,1824,4000,45,Disposable food container,1001.0,1226.0,271.0,178.0
106,batch_10/000005.jpg,1824,4000,36,Plastic film,1089.0,1551.0,440.0,561.0
106,batch_10/000005.jpg,1824,4000,5,Clear plastic bottle,1139.0,3035.0,569.0,222.0
106,batch_10/000005.jpg,1824,4000,36,Plastic film,405.00000000000006,3679.0,238.99999999999994,237.00000000000045
106,batch_10/000005.jpg,1824,4000,36,Plastic film,2.0,3586.0,99.00000000000001,243.0
106,batch_10/000005.jpg,1824,4000,39,Other plastic wrapper,256.0,2220.0,432.0,583.0
106,batch_10/000005.jpg,1824,4000,29,Other plastic,544.0,750.0,137.0,180.0000000000001
106,batch_10/000005.jpg,1824,4000,58,Unlabeled litter,918.0,2546.0,71.0,61.0
107,batch_10/000006.jpg,1824,4000,40,Single-use carrier bag,912.0,1235.0,406.0,644.0
107,batch_10/000006.jpg,1824,4000,40,Single-use carrier bag,1144.0,1472.0,335.0,391.0
107,batch_10/000006.jpg,1824,4000,29,Other plastic,1510.0,730.0,124.0,177.0
107,batch_10/000006.jpg,1824,4000,58,Unlabeled litter,1757.0,2179.0,62.0,141.0
108,batch_10/000007.jpg,1824,4000,47,Other plastic container,153.0,2621.0,231.0,153.0
108,batch_10/000007.jpg,1824,4000,58,Unlabeled litter,2.0,146.0,172.0,64.0
109,batch_10/000008.jpg,1824,4000,36,Plastic film,404.0,1894.0,280.0,594.0
109,batch_10/000008.jpg,1824,4000,36,Plastic film,509.0,894.0,223.0,278.0
109,batch_10/000008.jpg,1824,4000,36,Plastic film,1003.0,-1.0,787.0,411.0
110,batch_10/000009.jpg,4000,1824,40,Single-use carrier bag,2257.0,789.0,132.0,112.0
110,batch_10/000009.jpg,4000,1824,58,Unlabeled litter,3708.0,999.0,287.0,259.0
111,batch_10/000010.jpg,4000,1824,58,Unlabeled litter,333.0,1068.0,21.0,43.0
111,batch_10/000010.jpg,4000,1824,5,Clear plastic bottle,2859.0,1447.0,80.0,58.0
112,batch_10/000011.jpg,4000,1824,6,Glass bottle,827.0,90.0,157.0,426.0
112,batch_10/000011.jpg,4000,1824,42,Crisp packet,837.0,352.0,243.0,202.0
112,batch_10/000011.jpg,4000,1824,8,Metal bottle cap,1388.0,936.0,151.0,77.0
112,batch_10/000011.jpg,4000,1824,8,Metal bottle cap,1589.0,1071.0,171.0,92.0
112,batch_10/000011.jpg,4000,1824,23,Glass cup,1903.0,738.0,293.0,526.0
112,batch_10/000011.jpg,4000,1824,23,Glass cup,1937.0,500.0,232.0,253.0
112,batch_10/000011.jpg,4000,1824,6,Glass bottle,2331.0,487.0,217.0,534.0
112,batch_10/000011.jpg,4000,1824,23,Glass cup,2360.0,426.0,194.0,290.0
112,batch_10/000011.jpg,4000,1824,6,Glass bottle,2585.0,154.0,212.0,722.0
112,batch_10/000011.jpg,4000,1824,6,Glass bottle,2691.0,567.0,261.0,620.0
112,batch_10/000011.jpg,4000,1824,31,Tissues,1736.0,498.0,230.0,325.0
112,batch_10/000011.jpg,4000,1824,36,Plastic film,1408.0,-1.0,369.0,471.0
112,batch_10/000011.jpg,4000,1824,31,Tissues,2933.0,553.0,165.0,112.0
112,batch_10/000011.jpg,4000,1824,31,Tissues,2934.0,693.0,259.0,101.0
113,batch_10/000012.jpg,1824,4000,5,Clear plastic bottle,1429.5,2413.0,191.0,138.0
114,batch_10/000013.jpg,4000,1824,6,Glass bottle,2207.0,774.0,180.0,61.000000000000114
114,batch_10/000013.jpg,4000,1824,6,Glass bottle,3440.0,1678.9999999999998,134.0,143.00000000000023
115,batch_10/000014.jpg,4000,1824,6,Glass bottle,2335.0,853.0,209.0,68.00000000000011
115,batch_10/000014.jpg,4000,1824,31,Tissues,2269.0,898.9999999999999,75.0,79.00000000000023
115,batch_10/000014.jpg,4000,1824,31,Tissues,2666.0,1086.0,92.0,45.0
116,batch_10/000015.jpg,1824,4000,12,Drink can,1189.0,1508.0,44.0,37.0
116,batch_10/000015.jpg,1824,4000,12,Drink can,1252.0,1523.0,48.0,26.0
116,batch_10/000015.jpg,1824,4000,6,Glass bottle,280.0,2546.0,129.0,39.0
116,batch_10/000015.jpg,1824,4000,5,Clear plastic bottle,420.0,2498.0,95.0,95.0
116,batch_10/000015.jpg,1824,4000,58,Unlabeled litter,888.0,3115.0,92.0,132.0
117,batch_10/000016.jpg,4000,1824,36,Plastic film,2515.0,1272.0,242.0,260.0
118,batch_10/000017.jpg,4000,1824,58,Unlabeled litter,2567.0,868.9999999999999,70.0,234.0000000000001
119,batch_10/000018.jpg,4000,1824,0,Aluminium foil,2422.0,1176.0,196.0,99.0
120,batch_10/000019.jpg,1824,4000,33,Normal paper,663.0,2432.0,188.0,306.0
121,batch_10/000020.jpg,1824,4000,36,Plastic film,394.0,2220.0,122.0,112.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,726.0,2346.0,52.0,17.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,761.0,2506.0,30.0,45.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,448.99999999999994,2372.0,23.000000000000057,35.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,1037.0,2632.0,67.0,79.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,1016.0,2717.0,36.0,54.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,1090.0,2680.0,62.0,21.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,1213.0,3182.0,35.0,58.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,1378.0,3225.0,30.0,48.000000000000455
121,batch_10/000020.jpg,1824,4000,59,Cigarette,1230.0,2296.0,60.0,28.0
121,batch_10/000020.jpg,1824,4000,59,Cigarette,186.0,2176.0,55.0,38.0
122,batch_10/000021.jpg,4000,1824,6,Glass bottle,2062.0,652.0,94.0,243.0
122,batch_10/000021.jpg,4000,1824,59,Cigarette,2929.0,1257.0,39.0,39.0
122,batch_10/000021.jpg,4000,1824,59,Cigarette,3569.0,1200.0,56.0,31.0
122,batch_10/000021.jpg,4000,1824,59,Cigarette,1305.0,1666.0,64.0,22.0
122,batch_10/000021.jpg,4000,1824,59,Cigarette,1387.0,1225.0,60.0,19.0
122,batch_10/000021.jpg,4000,1824,59,Cigarette,621.0,1646.0,55.0,23.0
122,batch_10/000021.jpg,4000,1824,59,Cigarette,3549.0,1144.0,36.0,42.0
123,batch_10/000022.jpg,1824,4000,36,Plastic film,729.0,1122.0,446.0,348.0
123,batch_10/000022.jpg,1824,4000,59,Cigarette,786.0,1979.0,78.0,49.0
123,batch_10/000022.jpg,1824,4000,59,Cigarette,1669.0,2428.0,39.0,58.0
123,batch_10/000022.jpg,1824,4000,39,Other plastic wrapper,389.0,3755.0,182.0,225.0
124,batch_10/000023.jpg,1824,4000,5,Clear plastic bottle,583.0,1544.0,131.0,53.0
125,batch_10/000024.jpg,1824,4000,53,Shoe,1294.0,1617.0,239.0,56.0
126,batch_10/000025.jpg,1824,4000,12,Drink can,1151.0,2356.0,257.0,191.0
127,batch_10/000026.jpg,4000,1824,15,Egg carton,1250.0,1299.0,435.0,450.0
127,batch_10/000026.jpg,4000,1824,15,Egg carton,1689.0,777.0,449.0,439.0
127,batch_10/000026.jpg,4000,1824,41,Polypropylene bag,262.0,0.0,1653.0,1084.0
128,batch_10/000027.jpg,1824,4000,16,Drink carton,864.0000000000001,1569.0,107.99999999999989,139.00000000000023
128,batch_10/000027.jpg,1824,4000,55,Plastic straw,949.0000000000001,1697.0,10.999999999999886,22.000000000000227
128,batch_10/000027.jpg,1824,4000,59,Cigarette,1597.0,1986.0,53.0,22.000000000000227
128,batch_10/000027.jpg,1824,4000,29,Other plastic,1352.0,1847.0,65.0,76.0
129,batch_10/000028.jpg,1824,4000,29,Other plastic,401.0,1843.0,87.0,23.0
130,batch_10/000029.jpg,1824,4000,5,Clear plastic bottle,539.5,1928.0,603.0,561.0
130,batch_10/000029.jpg,1824,4000,52,Scrap metal,1070.0,2713.0,57.0,105.0
130,batch_10/000029.jpg,1824,4000,52,Scrap metal,787.0,3020.0,62.0,68.0
130,batch_10/000029.jpg,1824,4000,52,Scrap metal,916.0,3141.0,84.0,45.0
131,batch_10/000030.jpg,1824,4000,17,Corrugated carton,869.0,1605.0,346.0,191.0
132,batch_10/000031.jpg,1824,4000,17,Corrugated carton,631.0,1508.0,1192.0,647.0
132,batch_10/000031.jpg,1824,4000,59,Cigarette,482.0,1872.0,41.0,24.0
133,batch_10/000032.jpg,1824,4000,39,Other plastic wrapper,557.4,2351.0,93.0,106.0
134,batch_10/000033.jpg,1824,4000,55,Plastic straw,1014.0,1953.0,68.0,88.0
134,batch_10/000033.jpg,1824,4000,58,Unlabeled litter,511.0,3605.0,107.0,54.0
134,batch_10/000033.jpg,1824,4000,58,Unlabeled litter,1471.0,2722.0,74.0,101.0
135,batch_10/000034.jpg,1824,4000,33,Normal paper,852.0,157.0,122.0,49.99999999999997
135,batch_10/000034.jpg,1824,4000,12,Drink can,819.0,1822.0,201.0,94.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,980.0000000000001,1949.0000000000002,15.999999999999886,43.99999999999977
135,batch_10/000034.jpg,1824,4000,59,Cigarette,1182.0,1890.0000000000002,44.0,36.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,472.0,2267.0,24.0,52.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,655.0,2452.0,55.0,42.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,670.0,2474.0,37.0,29.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,328.0,2886.0,92.99999999999994,32.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,388.0,2822.0,39.0,59.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,199.0,3131.0,41.0,76.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,614.0,3771.0,81.0,63.000000000000455
135,batch_10/000034.jpg,1824,4000,59,Cigarette,1233.0,3719.0,57.0,60.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,451.0,2269.0,22.0,38.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,1034.0,1834.0,29.0,39.0
135,batch_10/000034.jpg,1824,4000,59,Cigarette,1137.0,1569.0,20.0,24.0
135,batch_10/000034.jpg,1824,4000,58,Unlabeled litter,1153.0,308.0,26.0,13.0
135,batch_10/000034.jpg,1824,4000,58,Unlabeled litter,1685.9999999999998,3759.0000000000005,75.00000000000023,143.99999999999955
135,batch_10/000034.jpg,1824,4000,58,Unlabeled litter,933.0,3137.0,63.0,113.0
135,batch_10/000034.jpg,1824,4000,58,Unlabeled litter,110.0,2876.0,77.0,99.0
135,batch_10/000034.jpg,1824,4000,58,Unlabeled litter,373.0,2951.0,116.0,70.0
135,batch_10/000034.jpg,1824,4000,39,Other plastic wrapper,19.0,3046.0,45.0,45.0
136,batch_10/000035.jpg,1824,4000,12,Drink can,806.0000000000001,1933.0000000000002,185.9999999999999,93.99999999999977
136,batch_10/000035.jpg,1824,4000,50,Pop tab,816.0,1969.0000000000002,39.0,28.999999999999773
136,batch_10/000035.jpg,1824,4000,31,Tissues,1007.0000000000001,1674.0000000000002,96.99999999999989,93.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,1108.0,1867.0000000000002,63.0,32.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,868.9999999999999,1930.0,44.000000000000114,32.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,898.9999999999999,1933.0000000000002,29.0,27.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,944.0,1927.0,33.000000000000114,12.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,656.0,2130.0,41.0,33.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,694.0,2014.0,20.0,40.0
136,batch_10/000035.jpg,1824,4000,33,Normal paper,642.0,2033.0000000000002,67.0,55.99999999999977
136,batch_10/000035.jpg,1824,4000,33,Normal paper,484.0,2025.0,69.0,50.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,453.0,2191.0,26.0,44.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,526.0,2174.0,37.0,42.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,236.0,2428.0,37.0,47.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,106.0,2547.0,25.0,43.0
136,batch_10/000035.jpg,1824,4000,59,Cigarette,290.0,2245.0,56.0,33.0
136,batch_10/000035.jpg,1824,4000,36,Plastic film,70.0,2225.0,263.0,347.0
137,batch_10/000036.jpg,1824,4000,14,Other carton,1276.0,1713.0,188.0,127.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1281.0,2320.0,14.0,24.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1324.0,2390.0,14.0,29.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1357.0,2722.0,33.0,37.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1451.0,3646.0,87.0,29.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1410.0,3462.0,22.0,62.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1426.0,3510.0,30.0,55.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1440.0,3505.0,27.0,54.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1419.0,3577.0,33.0,56.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1461.0,3317.0,49.0,15.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1449.0,3048.0,29.0,45.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1435.0,3115.0,40.0,40.0
137,batch_10/000036.jpg,1824,4000,59,Cigarette,1386.0,2630.0,40.0,27.0
137,batch_10/000036.jpg,1824,4000,58,Unlabeled litter,1171.0,559.0,26.0,16.0
137,batch_10/000036.jpg,1824,4000,58,Unlabeled litter,1405.0,2653.0,85.0,70.0
138,batch_10/000037.jpg,4000,1824,14,Other carton,683.0,88.0,83.0,50.0
138,batch_10/000037.jpg,4000,1824,14,Other carton,2251.5,1043.0,94.0,141.0
138,batch_10/000037.jpg,4000,1824,59,Cigarette,968.0,274.0,13.0,23.0
138,batch_10/000037.jpg,4000,1824,59,Cigarette,2206.0,1089.0,13.0,20.0
138,batch_10/000037.jpg,4000,1824,59,Cigarette,3032.0,1734.0,48.0,44.0
139,batch_10/000038.jpg,1824,4000,33,Normal paper,1.0,2093.0,187.0,253.0
139,batch_10/000038.jpg,1824,4000,30,Magazine paper,1.0,1522.0,452.0,616.0
139,batch_10/000038.jpg,1824,4000,16,Drink carton,930.0,1651.0,290.0,330.0
139,batch_10/000038.jpg,1824,4000,58,Unlabeled litter,795.0,2756.0,131.0,195.0
140,batch_10/000039.jpg,1824,4000,7,Plastic bottle cap,1032.4762,1712.1428,127.0,117.0
141,batch_10/000040.jpg,4000,1824,58,Unlabeled litter,1707.4762,942.0476,62.0,73.0
141,batch_10/000040.jpg,4000,1824,36,Plastic film,1297.2856,616.0476,255.0,277.0
142,batch_10/000041.jpg,1824,4000,59,Cigarette,1628.9999999999998,1581.0,30.000000000000227,44.0
142,batch_10/000041.jpg,1824,4000,36,Plastic film,1242.0,2350.0,364.0,434.0
142,batch_10/000041.jpg,1824,4000,36,Plastic film,703.0,2790.0,168.9999999999999,156.0
142,batch_10/000041.jpg,1824,4000,36,Plastic film,1447.0,1792.0,151.0,176.0
142,batch_10/000041.jpg,1824,4000,36,Plastic film,1235.0,1858.0,293.0,190.0
143,batch_10/000042.jpg,1824,4000,36,Plastic film,745.0,1450.0,550.0,815.0
143,batch_10/000042.jpg,1824,4000,36,Plastic film,1696.0,2654.0,106.0,79.0
143,batch_10/000042.jpg,1824,4000,39,Other plastic wrapper,1450.0,2536.0,120.0,90.0
144,batch_10/000043.jpg,1824,4000,59,Cigarette,544.0,315.0,58.0,20.0
144,batch_10/000043.jpg,1824,4000,59,Cigarette,1021.0,253.0,28.0,87.0
144,batch_10/000043.jpg,1824,4000,59,Cigarette,1363.0,447.0,29.0,76.0
144,batch_10/000043.jpg,1824,4000,36,Plastic film,1391.0,525.0,56.0,27.0
144,batch_10/000043.jpg,1824,4000,36,Plastic film,725.0,1735.0,119.0,142.0
144,batch_10/000043.jpg,1824,4000,36,Plastic film,382.0,2733.0,246.0,277.0
144,batch_10/000043.jpg,1824,4000,36,Plastic film,1341.0,3659.0,146.0,162.0
145,batch_10/000044.jpg,1824,4000,55,Plastic straw,568.0,1640.0,248.0,89.0
146,batch_10/000045.jpg,1824,4000,7,Plastic bottle cap,1257.0,2007.0,33.0,28.0
147,batch_10/000046.jpg,1824,4000,14,Other carton,750.0,860.0,193.0,147.0
148,batch_10/000047.jpg,1824,4000,5,Clear plastic bottle,736.0,1829.0,163.0,146.0
148,batch_10/000047.jpg,1824,4000,58,Unlabeled litter,554.0,1441.0,60.0,34.0
148,batch_10/000047.jpg,1824,4000,58,Unlabeled litter,457.0,1585.0,54.0,23.0
148,batch_10/000047.jpg,1824,4000,58,Unlabeled litter,1524.0,454.0,22.0,21.0
148,batch_10/000047.jpg,1824,4000,58,Unlabeled litter,1252.0,883.0,65.0,27.0
149,batch_10/000048.jpg,1824,4000,58,Unlabeled litter,146.0,1714.0,102.0,113.0
149,batch_10/000048.jpg,1824,4000,9,Broken glass,1176.0,1912.0,158.0,119.0
149,batch_10/000048.jpg,1824,4000,9,Broken glass,1109.0,2046.0,66.0,36.0
149,batch_10/000048.jpg,1824,4000,36,Plastic film,707.0,1541.0,345.0,157.0
149,batch_10/000048.jpg,1824,4000,36,Plastic film,1304.0,1500.0,68.0,97.0
150,batch_10/000049.jpg,1824,4000,39,Other plastic wrapper,955.0,1790.0,83.0,83.0
150,batch_10/000049.jpg,1824,4000,58,Unlabeled litter,1309.0,1455.0,18.0,67.0
151,batch_10/000050.jpg,4000,1824,36,Plastic film,3544.0,1.0,242.0,168.0
151,batch_10/000050.jpg,4000,1824,58,Unlabeled litter,3389.0,230.00000000000003,56.000000000000455,49.99999999999997
151,batch_10/000050.jpg,4000,1824,58,Unlabeled litter,3114.0,748.0,136.0,78.0
151,batch_10/000050.jpg,4000,1824,58,Unlabeled litter,1666.0,722.0,407.0,393.0
151,batch_10/000050.jpg,4000,1824,36,Plastic film,1805.9999999999998,644.0,61.000000000000455,27.0
151,batch_10/000050.jpg,4000,1824,36,Plastic film,1455.0,718.0,143.0,170.0
151,batch_10/000050.jpg,4000,1824,58,Unlabeled litter,939.0,947.0,416.0,485.0
151,batch_10/000050.jpg,4000,1824,58,Unlabeled litter,1967.0000000000002,1167.0,75.99999999999977,50.0
151,batch_10/000050.jpg,4000,1824,36,Plastic film,2102.0,1213.0,51.0,56.0
151,batch_10/000050.jpg,4000,1824,36,Plastic film,3628.0,1610.0,367.0,153.0
152,batch_10/000051.jpg,4000,1824,57,Styrofoam piece,1456.0,1023.0,306.0,192.0
153,batch_10/000052.jpg,4000,1824,58,Unlabeled litter,1485.0,773.3333,157.0,101.0
154,batch_10/000053.jpg,4000,1824,36,Plastic film,690.0,716.0,272.0,304.0
155,batch_10/000054.jpg,1824,4000,36,Plastic film,1075.0,2537.0,157.0,93.0
155,batch_10/000054.jpg,1824,4000,59,Cigarette,331.0,824.0,17.0,25.0
156,batch_10/000055.jpg,4000,1824,36,Plastic film,1323.9048,959.1428,296.0,316.0000000000001
157,batch_10/000056.jpg,4000,1824,36,Plastic film,1978.0,615.0,137.0,168.0
158,batch_10/000057.jpg,1824,4000,36,Plastic film,846.0,2573.3333,581.0,509.0
158,batch_10/000057.jpg,1824,4000,29,Other plastic,73.0,2633.0,64.0,75.0
159,batch_10/000058.jpg,1824,4000,36,Plastic film,1201.5,1805.9999999999998,338.0,313.0000000000002
160,batch_10/000059.jpg,1824,4000,36,Plastic film,1328.0,2235.0,207.0,267.0
160,batch_10/000059.jpg,1824,4000,29,Other plastic,1022.0,3354.0,56.0,145.0
161,batch_10/000060.jpg,1824,4000,36,Plastic film,1309.0,1516.0,135.0,138.0
162,batch_10/000061.jpg,4000,1824,0,Aluminium foil,1947.0,1256.0,315.0,142.0
163,batch_10/000062.jpg,4000,1824,36,Plastic film,1367.0,236.0,215.0,249.0
163,batch_10/000062.jpg,4000,1824,58,Unlabeled litter,1366.0,547.0,118.0,58.0
163,batch_10/000062.jpg,4000,1824,36,Plastic film,2286.0,363.0,231.0,229.0
164,batch_10/000063.jpg,4000,1824,36,Plastic film,1373.0,834.0,403.0,178.0
164,batch_10/000063.jpg,4000,1824,36,Plastic film,1772.0,646.0,274.0,388.0
165,batch_10/000064.jpg,4000,1824,59,Cigarette,1152.0,801.0,119.0,85.0
166,batch_10/000065.jpg,1824,4000,36,Plastic film,782.0,1680.0,498.0,125.99999999999977
167,batch_10/000066.jpg,4000,1824,36,Plastic film,2109.0,701.0,490.0,319.0
168,batch_10/000067.jpg,4000,1824,36,Plastic film,2350.0,416.0,174.0,140.0
169,batch_10/000068.jpg,1824,4000,36,Plastic film,700.0,1524.0,252.9999999999999,222.0
170,batch_10/000069.jpg,4000,1824,51,Rope & strings,675.0,867.0,146.0,125.0
171,batch_10/000070.jpg,4000,1824,58,Unlabeled litter,990.8,628.80005,110.0,81.0
171,batch_10/000070.jpg,4000,1824,51,Rope & strings,1514.8,366.4,240.0,268.0
172,batch_10/000071.jpg,1824,4000,29,Other plastic,418.00000000000006,1362.0,307.99999999999994,50.0
172,batch_10/000071.jpg,1824,4000,58,Unlabeled litter,1646.0,1306.0,35.99999999999977,25.0
173,batch_10/000072.jpg,4000,1824,29,Other plastic,1643.0,338.0,119.0,73.0
173,batch_10/000072.jpg,4000,1824,51,Rope & strings,1170.0,1015.0,146.0,81.0
174,batch_10/000073.jpg,4000,1824,36,Plastic film,2312.5,1038.0,250.0,110.0
175,batch_10/000074.jpg,1824,4000,29,Other plastic,1281.0,1393.0,188.0,255.0
176,batch_10/000075.jpg,1824,4000,5,Clear plastic bottle,913.0,1658.0,48.0,62.0
176,batch_10/000075.jpg,1824,4000,5,Clear plastic bottle,941.0,1678.0,41.0,43.0
176,batch_10/000075.jpg,1824,4000,59,Cigarette,1.0,3464.0,71.0,31.0
177,batch_10/000076.jpg,1824,4000,36,Plastic film,1373.0,2844.0,130.0,93.0
177,batch_10/000076.jpg,1824,4000,59,Cigarette,671.0,3937.0,48.0,58.0
177,batch_10/000076.jpg,1824,4000,58,Unlabeled litter,476.0,1694.0,21.0,48.0
